ID,Date,Open,High,Low,Close,Volume
421,2023-08-28,117000.0,117500.0,115500.0,115900.0,1746882
422,2023-08-29,118300.0,120300.0,117100.0,118600.0,2682352
423,2023-08-30,122400.0,122800.0,119400.0,119400.0,2629711
424,2023-08-31,121000.0,122800.0,120000.0,121800.0,4403695
425,2023-09-01,121400.0,122600.0,119600.0,120000.0,2886011
426,2023-09-04,118300.0,119700.0,116200.0,119200.0,3491280
427,2023-09-05,118100.0,121000.0,117700.0,119400.0,1749591
428,2023-09-06,118600.0,120000.0,117800.0,118200.0,1615519
429,2023-09-07,118200.0,120900.0,117100.0,118500.0,2995088
430,2023-09-08,117000.0,117100.0,112800.0,113700.0,4943255
431,2023-09-11,113700.0,116000.0,112900.0,115900.0,2542590
432,2023-09-12,115400.0,117500.0,113900.0,116700.0,2749688
433,2023-09-13,117900.0,120700.0,116900.0,118500.0,3860589
434,2023-09-14,118600.0,122200.0,118600.0,122200.0,3948784
435,2023-09-15,122900.0,124400.0,121600.0,122400.0,3579662
436,2023-09-18,120300.0,122900.0,118800.0,119000.0,2356621
437,2023-09-19,119400.0,121300.0,118600.0,119200.0,1921912
438,2023-09-20,118900.0,119700.0,116700.0,118000.0,2228681
439,2023-09-21,116000.0,116900.0,114100.0,116500.0,3151900
440,2023-09-22,114300.0,117300.0,114200.0,117300.0,2938386
441,2023-09-25,115900.0,117700.0,115700.0,117000.0,2181722
442,2023-09-26,117000.0,117200.0,113300.0,115000.0,3237819
443,2023-09-27,113000.0,115200.0,112300.0,114700.0,3060751
444,2023-10-04,113000.0,116600.0,113000.0,115400.0,4447702
445,2023-10-05,122900.0,122900.0,118100.0,120200.0,6112858
446,2023-10-06,120200.0,121600.0,119000.0,120400.0,4158083
447,2023-10-10,122800.0,124300.0,119500.0,119500.0,5580659
448,2023-10-11,123000.0,123900.0,119200.0,119200.0,4293299
449,2023-10-12,121100.0,124200.0,120500.0,124200.0,4016352
450,2023-10-13,123100.0,126300.0,122500.0,124700.0,3205273
451,2023-10-16,124700.0,125200.0,122400.0,124100.0,3008476
452,2023-10-17,125000.0,130800.0,123500.0,130000.0,6411880
453,2023-10-18,128600.0,130700.0,127200.0,130000.0,4760148
454,2023-10-19,127600.0,128900.0,125100.0,125700.0,5089745
455,2023-10-20,124300.0,127200.0,122800.0,126200.0,3868266
456,2023-10-23,126800.0,127200.0,123500.0,124000.0,2432303
457,2023-10-24,125400.0,127000.0,123900.0,126800.0,2802010
458,2023-10-25,127500.0,129000.0,126100.0,127500.0,3053002
459,2023-10-26,122100.0,124800.0,119500.0,120000.0,5961584
460,2023-10-27,119800.0,120900.0,117500.0,119100.0,5486088
461,2023-10-30,119100.0,121700.0,118700.0,119100.0,2798497
462,2023-10-31,119800.0,120900.0,116300.0,116300.0,3166739
463,2023-11-01,117900.0,120300.0,117000.0,120300.0,2707225
464,2023-11-02,123900.0,125400.0,123100.0,125300.0,3736208
465,2023-11-03,126500.0,127200.0,125000.0,125800.0,2796773
466,2023-11-06,125800.0,133000.0,125800.0,133000.0,6923192
467,2023-11-07,132000.0,133500.0,129300.0,130400.0,4940510
468,2023-11-08,131600.0,132700.0,126600.0,127600.0,3328279
469,2023-11-09,127700.0,129800.0,126700.0,128000.0,2228081
470,2023-11-10,127900.0,130800.0,127000.0,130500.0,2656526
471,2023-11-13,133000.0,134100.0,131000.0,131800.0,2644761
472,2023-11-14,133500.0,133500.0,130000.0,130000.0,2589591
473,2023-11-15,133900.0,134200.0,132100.0,134100.0,3616292
474,2023-11-16,133000.0,134400.0,131200.0,132300.0,2456351
